#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Time Remaining"
69.9%	38450	76.90000000000218	-458330.2867603853	4348.5579679636285	-453981.7287924217	302.2313249620323	18.729013728794534	0.9228601239658327	130	0:21
70.0%	38500	77.00000000000195	-458330.49823939905	4399.116352623794	-453931.38188677526	305.7452088049876	18.696762949996835	0.9244520015437235	130	0:21
70.1%	38550	77.10000000000171	-458129.74822915177	4325.97979382379	-453803.768435328	300.66210787080826	18.83176069934488	0.917824955800038	130	0:21
70.2%	38600	77.20000000000148	-458223.7024240679	4419.25039402023	-453804.45203004766	307.14455499122107	18.64573640616193	0.9269818877092518	130	0:21
70.3%	38650	77.30000000000125	-458320.7649064948	4603.508806041442	-453717.2561004534	319.9507920037747	18.553366628400227	0.9315969590691721	131	0:21
70.4%	38700	77.40000000000101	-458222.87512790965	4456.893408695003	-453765.98171921464	309.76080117778156	18.65210017757425	0.926665617649549	131	0:21
70.5%	38750	77.50000000000078	-458233.0235420524	4410.824031394906	-453822.1995106575	306.5589101039679	18.68104983108658	0.9252295822663503	131	0:21
70.5%	38800	77.60000000000055	-458107.6968824956	4376.332447456196	-453731.3644350394	304.16169309763296	18.864119021270096	0.9162505766648508	131	0:21
70.6%	38850	77.70000000000032	-458022.5400533983	4332.135790841654	-453690.40426255664	301.08995893060285	19.043931149380477	0.9075993709458136	131	0:21
70.7%	38900	77.80000000000008	-458189.22119963885	4483.107081930153	-453706.1141177087	311.58269092890083	18.871647516931997	0.9158850553988644	131	0:21
70.8%	38950	77.89999999999985	-458060.77465121617	4419.80562117463	-453640.96903004154	307.18314411427417	18.898618956533912	0.9145779366876612	131	0:21
70.9%	39000	77.99999999999962	-458102.40977259	4390.8976975586265	-453711.51207503135	305.1739999058419	18.813752451236788	0.9187034843958981	131	0:21
71.0%	39050	78.09999999999938	-458087.7482815174	4300.381623018533	-453787.3666584989	298.8829964651254	18.88421302328395	0.9152756278592002	131	0:20
71.1%	39100	78.19999999999915	-458246.05668924126	4437.309916735161	-453808.7467725061	308.3997190061719	18.74385694495366	0.9221293132076792	132	0:20
71.2%	39150	78.29999999999892	-458168.71535488614	4369.019954729592	-453799.69540015655	303.6534638451271	18.59653905274202	0.9294342287289515	132	0:20
71.3%	39200	78.39999999999868	-458027.0875677912	4148.431701195892	-453878.65586659533	288.3222481576032	18.86768543332965	0.9160773849335313	132	0:20
71.4%	39250	78.49999999999845	-458231.97246538056	4334.224821427371	-453897.7476439532	301.23514970107414	18.519345068576847	0.9333083792925593	132	0:20
71.5%	39300	78.59999999999822	-458143.64766225487	4239.735119506717	-453903.91254274815	294.66797317562924	18.593743874025865	0.9295739496367909	132	0:20
71.5%	39350	78.69999999999798	-458191.3327510789	4460.114546671277	-453731.2182044076	309.984675116137	18.696872110706977	0.9244466041790529	132	0:20
71.6%	39400	78.79999999999775	-458074.8706811736	4291.289348686347	-453783.5813324872	298.2510697118018	18.814045833410077	0.91868915833189	132	0:20
71.7%	39450	78.89999999999752	-458163.2517549314	4387.933949964121	-453775.3178049673	304.96801498648716	18.84962165319289	0.9169552710139075	132	0:20
71.8%	39500	78.99999999999729	-458132.98510443245	4445.659892140888	-453687.32521229156	308.98005486667205	18.812982385456603	0.9187410893912664	132	0:20
71.9%	39550	79.09999999999705	-458009.0904945781	4406.138069065288	-453602.95242551283	306.23322866795246	18.756548208197895	0.9215053718657413	133	0:20
72.0%	39600	79.19999999999682	-458015.4996742656	4428.2051896809135	-453587.2944845847	307.76692676991905	18.756548208197895	0.9215053718657413	133	0:20
72.1%	39650	79.29999999999659	-458146.3102211406	4532.671117975726	-453613.6391031649	315.0274660462794	18.756548208197895	0.9215053718657413	133	0:19
72.2%	39700	79.39999999999635	-457983.2623100991	4441.987836050801	-453541.2744740483	308.72484144060815	18.855924101558866	0.9166487857301131	133	0:19
72.3%	39750	79.49999999999612	-457977.8362269377	4400.110665340442	-453577.72556159727	305.81431503560316	18.90805124781704	0.9141216990042059	133	0:19
72.4%	39800	79.59999999999589	-457974.0155917964	4430.001143665984	-453544.0144481304	307.8917482754567	18.940797801731573	0.9125412832363892	133	0:19
72.5%	39850	79.69999999999565	-458006.8632480464	4356.4105209321715	-453650.4527271142	302.77708921434345	18.940797801731573	0.9125412832363892	133	0:19
72.5%	39900	79.79999999999542	-458121.64822410536	4544.1921509604435	-453577.4560731449	315.8281951821343	18.941717032968285	0.9124969981036908	133	0:19
72.6%	39950	79.89999999999519	-458134.74392723036	4434.421783274505	-453700.32214395585	308.198989382947	18.941717032968285	0.9124969981036908	133	0:19
72.7%	40000	79.99999999999496	-458166.5212715542	4412.078791087493	-453754.4424804667	306.64611779148026	18.95028307831115	0.9120845245470328	134	0:19
72.8%	40050	80.09999999999472	-458328.0311034104	4574.836941517424	-453753.194161893	317.95805425759175	18.87556592792243	0.9156949252549128	134	0:19
72.9%	40100	80.19999999999449	-458083.6136190107	4402.58474355191	-453681.0288754588	305.98626719570314	18.977396289601057	0.9107814195240402	134	0:19
73.0%	40150	80.29999999999426	-458133.9456502607	4375.894795954227	-453758.0508543065	304.13127565941875	18.977396289601057	0.9107814195240402	134	0:19
73.1%	40200	80.39999999999402	-458054.06662895024	4265.178138208576	-453788.88849074167	296.4363012765646	18.92979454818156	0.9130717128239235	134	0:19
73.2%	40250	80.49999999999379	-458114.3483672315	4273.804187238216	-453840.5441799933	297.03582466951985	18.92979454818156	0.9130717128239235	134	0:19
73.3%	40300	80.59999999999356	-458178.99618452694	4327.527582856535	-453851.4686016704	300.7696815385792	18.99497882246411	0.9099383628199761	134	0:18
73.4%	40350	80.69999999999332	-458157.29239805136	4256.411016891245	-453900.8813811601	295.826973147249	18.905187213549258	0.9142601835291829	134	0:18
73.5%	40400	80.79999999999309	-458296.5980607496	4391.198782127351	-453905.39927862224	305.19492573661194	18.956501422514336	0.9117853313895181	134	0:18
73.5%	40450	80.89999999999286	-458108.1207468708	4301.438480291516	-453806.6822665793	298.9564496365589	19.027412406614697	0.9083873078561328	134	0:18
73.6%	40500	80.99999999999262	-457975.5382535396	4223.343356228434	-453752.19489731116	293.52872095212047	19.01287700862561	0.9090817725098481	135	0:18
73.7%	40550	81.09999999999239	-458082.89323400834	4366.833786604926	-453716.0594474034	303.50152186947093	19.01287700862561	0.9090817725098481	135	0:18
73.8%	40600	81.19999999999216	-458118.8180985167	4334.606108848937	-453784.2119896678	301.2616497508516	18.89848339944382	0.9145844968714145	135	0:18
73.9%	40650	81.29999999999193	-458245.5596515975	4358.284542249516	-453887.275109348	302.90733651699423	18.87960397111903	0.9154990728594523	135	0:18
74.0%	40700	81.39999999999169	-458265.12312816	4378.912284558639	-453886.2108436014	304.3409956598621	18.87960397111903	0.9154990728594523	135	0:18
74.1%	40750	81.49999999999146	-458263.0666597932	4441.27698093839	-453821.7896788548	308.67543594019565	18.831419797423294	0.9178415710257872	135	0:18
74.2%	40800	81.59999999999123	-458163.76885655656	4450.891421319451	-453712.8774352371	309.34365401996916	18.998404547856932	0.9097742859393324	135	0:18
74.3%	40850	81.699999999991	-458109.4148526503	4214.116828043014	-453895.2980246073	292.8874633538954	18.998404547856932	0.9097742859393324	135	0:18
74.4%	40900	81.79999999999076	-458214.173679881	4246.19971783692	-453967.97396204405	295.1172724911906	18.814977284079106	0.9186436778820208	135	0:17
74.5%	40950	81.89999999999053	-458288.2455279527	4394.972666949499	-453893.2728610032	305.45721641284416	18.8098976121002	0.9188917604949818	136	0:17
74.5%	41000	81.9999999999903	-458328.4953479173	4327.065234412439	-454001.4301135049	300.7375476257091	18.714327337081734	0.9235843543927436	136	0:17
74.6%	41050	82.09999999999006	-458422.9431295942	4435.515865646768	-453987.42726394744	308.275029754818	18.65984784098781	0.9262808613876734	136	0:17
74.7%	41100	82.19999999998983	-458316.0037103336	4383.776366494247	-453932.22734383936	304.67905667662967	18.480333080186902	0.9352785935467729	136	0:17
74.8%	41150	82.2999999999896	-458343.3646213728	4441.187984392513	-453902.17663698026	308.6692505462844	18.551199245853077	0.9317057998488597	136	0:17
74.9%	41200	82.39999999998936	-458324.42788421875	4472.806331026368	-453851.6215531924	310.86677323464676	18.445247730266342	0.937057619624799	136	0:17
75.0%	41250	82.49999999998913	-458173.91083216784	4323.253290755674	-453850.65754141216	300.47261180317844	18.576338195204595	0.9304449429099523	136	0:17
75.1%	41300	82.5999999999889	-458190.5226178173	4266.197184422985	-453924.3254333943	296.50712652250763	18.580107442488828	0.9302561885076948	136	0:17
75.2%	41350	82.69999999998866	-458155.61561521515	4338.563205330633	-453817.0524098845	301.5366739132236	18.5930336632246	0.9296094572076136	137	0:17
75.3%	41400	82.79999999998843	-458285.68687722203	4464.049228147604	-453821.63764907443	310.25814140189294	18.58601636107284	0.9299604388444328	137	0:17
75.4%	41450	82.8999999999882	-458059.7823731802	4294.39642564184	-453765.38594753837	298.46701623750886	18.756258667173075	0.921519597176582	137	0:17
75.5%	41500	82.99999999998796	-458053.8508354808	4344.874422335066	-453708.9764131457	301.97531299574825	18.72940944879392	0.922840625528966	137	0:17
75.5%	41550	83.09999999998773	-458154.6438042308	4390.697518143803	-453763.946286087	305.1600871351676	18.72940944879392	0.922840625528966	137	0:16
75.6%	41600	83.1999999999875	-458399.0240583921	4535.204037664458	-453863.82002072764	315.2035077776276	18.70477848689808	0.9240558472061037	137	0:16
75.7%	41650	83.29999999998726	-458164.7563847383	4265.51736070402	-453899.2390240343	296.45987775065333	18.771749815129827	0.9207591248409981	137	0:16
75.8%	41700	83.39999999998703	-458156.3063874791	4320.594499785453	-453835.7118876937	300.28782182828394	18.883239799112655	0.9153228002922101	137	0:16
75.9%	41750	83.4999999999868	-458076.1218171666	4237.301839922555	-453838.8199772441	294.49885658154403	18.883239799112655	0.9153228002922101	137	0:16
76.0%	41800	83.59999999998657	-458123.0499275422	4377.7704895187635	-453745.27943802346	304.26163918576674	18.696610810358752	0.9244595240725051	138	0:16
76.1%	41850	83.69999999998633	-458196.51345876214	4422.737438334618	-453773.7760204275	307.3869098203628	18.509664551460776	0.9337964976868822	138	0:16
76.2%	41900	83.7999999999861	-458166.5838965326	4428.001354588196	-453738.5825419444	307.75275992412793	18.639422111829134	0.9272959122774519	138	0:16
76.3%	41950	83.89999999998587	-458119.8570976046	4382.565743369982	-453737.2913542346	304.59491654705755	18.61971820268328	0.9282772028752981	138	0:16
76.4%	42000	83.99999999998563	-458228.1801490033	4503.827777737286	-453724.352371266	313.0228104798097	18.641271802218135	0.9272039008334422	138	0:16
76.5%	42050	84.0999999999854	-458246.2942151583	4506.09294469934	-453740.201270459	313.1802429935868	18.775228733924294	0.9205885146039681	138	0:16
76.5%	42100	84.19999999998517	-458217.0793623193	4533.199150378117	-453683.8802119412	315.06416509312976	18.804808384509215	0.9191404441935881	138	0:16
76.6%	42150	84.29999999998493	-458103.4969079053	4338.358023244888	-453765.13888466044	301.5224134493894	18.61005609306599	0.9287591528514055	138	0:16
76.7%	42200	84.3999999999847	-458146.87779271154	4374.2867162153125	-453772.59107649623	304.01951169680916	18.763084180810406	0.9211843727264338	139	0:15
76.8%	42250	84.49999999998447	-458112.3074471266	4270.062521374552	-453842.24492575205	296.7757732594037	18.81697816109683	0.9185459951931845	139	0:15
76.9%	42300	84.59999999998423	-458067.15203052387	4233.755215207115	-453833.39681531675	294.2523608248386	18.813861537143367	0.9186981575998932	139	0:15
77.0%	42350	84.699999999984	-458256.5618977112	4436.807341118809	-453819.7545565924	308.3647892442732	19.003121434072956	0.909548465049647	139	0:15
77.1%	42400	84.79999999998377	-458059.2193949027	4251.842675098684	-453807.376719804	295.5094665156215	19.046111423855802	0.9074954748959452	139	0:15
77.2%	42450	84.89999999998354	-458090.97701821895	4313.765220170841	-453777.2117980481	299.813176614476	18.997229078599023	0.9098305789755607	139	0:15
77.3%	42500	84.9999999999833	-458101.575780278	4322.736864078441	-453778.8389161996	300.43671937169745	18.969776171918596	0.911147278432278	139	0:15
77.4%	42550	85.09999999998307	-458123.39072168426	4311.8544171049725	-453811.5363045793	299.6803729249326	18.969776171918596	0.911147278432278	139	0:15
77.5%	42600	85.19999999998284	-458162.3234556121	4345.426672535017	-453816.8967830771	302.0136952159857	18.938646203120662	0.912644956040472	139	0:15
77.5%	42650	85.2999999999826	-458194.74159025284	4371.601106752991	-453823.14048349985	303.832857796342	18.81776193243285	0.9185077371886231	139	0:15
77.6%	42700	85.39999999998237	-458087.2870004091	4309.851033399813	-453777.4359670093	299.5411347415903	18.81776193243285	0.9185077371886231	140	0:15
77.7%	42750	85.49999999998214	-458032.8240637721	4265.587827662006	-453767.2362361101	296.46477531031223	18.900994963112552	0.9144629669096951	140	0:15
77.8%	42800	85.5999999999819	-458145.41301822924	4430.800679745153	-453714.6123384841	307.94731723655644	18.864510980544225	0.9162315391763456	140	0:15
77.9%	42850	85.69999999998167	-458079.13390896923	4423.237195682479	-453655.89671328675	307.4216437083589	18.850260960094225	0.9169241724612553	140	0:15
78.0%	42900	85.79999999998144	-457904.24816678173	4407.575956724584	-453496.67221005715	306.3331640248265	18.850260960094225	0.9169241724612553	140	0:14
78.1%	42950	85.8999999999812	-458024.0247505839	4537.599828736391	-453486.42492184753	315.37001886367875	18.838868861109763	0.9174786479454757	140	0:14
78.2%	43000	85.99999999998097	-458006.4686878195	4448.976329725236	-453557.49235809426	309.2105522712498	18.802960573331333	0.919230770287726	140	0:14
78.3%	43050	86.09999999998074	-458047.2873679012	4471.51273374306	-453575.7746341581	310.7768662761144	18.80065729799885	0.9193433855822077	140	0:14
78.4%	43100	86.1999999999805	-457876.0730720223	4349.531953998376	-453526.5411180239	302.29901845765653	18.874526877470473	0.9157453346364097	141	0:14
78.5%	43150	86.29999999998027	-458164.24641186604	4636.615436906461	-453527.6309749596	322.25175268662133	18.874526877470473	0.9157453346364097	141	0:14
78.5%	43200	86.39999999998004	-458111.758479853	4463.07242718339	-453648.6860526696	310.19025226443324	18.99005244838213	0.9101744178166107	141	0:14
78.6%	43250	86.4999999999798	-458164.77849938424	4431.560910897329	-453733.2175884869	308.00015444606186	18.99005244838213	0.9101744178166107	141	0:14
78.7%	43300	86.59999999997957	-458245.25994469674	4521.614300064277	-453723.64564463246	314.25900055683206	18.99005244838213	0.9101744178166107	141	0:14
78.8%	43350	86.69999999997934	-458226.5192789546	4424.324742809578	-453802.194536145	307.4972298708531	18.931295096272766	0.9129993401727741	141	0:14
78.9%	43400	86.79999999997911	-458126.4937819219	4392.473803695291	-453734.0199782266	305.283541654963	18.905812539263593	0.9142299436015857	141	0:14
79.0%	43450	86.89999999997887	-458279.67051698774	4599.704790384974	-453679.96572660276	319.6864071891993	18.795864633670334	0.9195778043937716	141	0:14
79.1%	43500	86.99999999997864	-458119.8262787065	4494.793642283417	-453625.0326364231	312.39492446604964	18.795864633670334	0.9195778043937716	142	0:14
79.2%	43550	87.09999999997841	-457907.75522226654	4304.0173077662475	-453603.7379145003	299.1356820281422	18.968965474681237	0.9111862191210804	142	0:13
79.3%	43600	87.19999999997817	-457924.56163777155	4517.02119057416	-453407.5404471974	313.9397725329399	18.897083338709862	0.9146522572669744	142	0:13
79.4%	43650	87.29999999997794	-457939.3881065609	4560.017204076983	-453379.37090248393	316.9280601962935	19.034065746596585	0.9080697819173839	142	0:13
79.5%	43700	87.39999999997771	-457942.21167681523	4531.810402130242	-453410.401274685	314.96764499932254	19.174353749193944	0.9014259441333039	142	0:13
79.5%	43750	87.49999999997748	-457833.60321484605	4453.128957706969	-453380.4742571391	309.49916616722174	19.104978269330392	0.9046992719829405	142	0:13
79.6%	43800	87.59999999997724	-457887.10028515855	4463.713168959133	-453423.3871161994	310.2347847824009	19.104978269330392	0.9046992719829405	142	0:13
79.7%	43850	87.69999999997701	-457943.2524140744	4564.933947196696	-453378.3184668777	317.26978124463096	19.0028652524308	0.9095607268647105	142	0:13
79.8%	43900	87.79999999997678	-457777.41123472503	4445.0091984393075	-453332.4020362857	308.93483067487756	19.037737130638906	0.9078946627378424	142	0:13
79.9%	43950	87.89999999997654	-457808.74695345195	4532.199903173372	-453276.5470502786	314.99471590816324	19.04941725430844	0.9073379883893243	143	0:13
80.0%	44000	87.99999999997631	-457814.4520657685	4495.693430456333	-453318.75863531214	312.4574610985814	18.950869623774174	0.9120562947586174	143	0:13
80.1%	44050	88.09999999997608	-457774.6864407685	4378.858623049222	-453395.82781771926	304.33726610417716	18.950869623774174	0.9120562947586174	143	0:13
80.2%	44100	88.19999999997584	-458115.77038035693	4617.420709897764	-453498.34967045917	320.9176902643514	18.84384712229341	0.9172362638765406	143	0:13
80.3%	44150	88.29999999997561	-458015.52579100995	4466.697217429639	-453548.8285735803	310.44218064319796	18.865980154681257	0.9161601883284249	143	0:13
80.4%	44200	88.39999999997538	-457970.6927267206	4511.074246773962	-453459.6184799466	313.5264509864756	18.937206070482873	0.9127143606708601	143	0:13
80.5%	44250	88.49999999997515	-458137.43247281434	4529.673251495697	-453607.75922131864	314.8191098130192	18.937206070482873	0.9127143606708601	143	0:12
80.5%	44300	88.59999999997491	-457968.1236366292	4432.163077481091	-453535.9605591481	308.04200593011683	18.78056280018058	0.9203270485241749	143	0:12
80.6%	44350	88.69999999997468	-457972.6878326999	4533.578549156897	-453439.109283543	315.0905338793905	18.916335055991816	0.9137213884376749	144	0:12
80.7%	44400	88.79999999997445	-458049.7372793741	4525.470002404414	-453524.2672769697	314.5269776737302	18.92964689924908	0.9130788346716999	144	0:12
80.8%	44450	88.89999999997421	-457910.8305635417	4462.821292361943	-453448.00927117973	310.17279801629195	18.805852975312945	0.9190893895747626	144	0:12
80.9%	44500	88.99999999997398	-457907.77506434417	4483.52359066857	-453424.2514736756	311.6116389132206	18.83214428116418	0.9178062611171017	144	0:12
81.0%	44550	89.09999999997375	-457853.64238343475	4525.333222018788	-453328.30916141596	314.51747123102405	18.891750338497545	0.9149104567770675	144	0:12
81.1%	44600	89.19999999997351	-457969.74520352966	4531.613445539027	-453438.13175799063	314.9539562197405	18.881594745039397	0.9154025475551558	144	0:12
81.2%	44650	89.29999999997328	-457975.65926602966	4589.758656717837	-453385.9006093118	318.9951359267224	18.881594745039397	0.9154025475551558	144	0:12
81.3%	44700	89.39999999997305	-457948.6710538673	4571.5321438182145	-453377.1389100491	317.72836584255356	18.778926292791496	0.9204072512999781	144	0:12
81.4%	44750	89.49999999997281	-457967.9207327656	4602.970335168298	-453364.9503975973	319.9133674674934	18.6620993216177	0.9261691106472391	145	0:12
81.5%	44800	89.59999999997258	-458028.2364795543	4648.548745077103	-453379.6877344772	323.08113556852476	18.638882103533685	0.9273227780241305	145	0:12
81.5%	44850	89.69999999997235	-458007.4850079532	4677.354184593074	-453330.1308233601	325.08315697772815	18.615605202648123	0.9284822998424125	145	0:12
81.6%	44900	89.79999999997212	-457876.2078283408	4524.84888200229	-453351.3589463385	314.48380887076655	18.751809019627157	0.9217382660745961	145	0:12
81.7%	44950	89.89999999997188	-457981.8738439658	4584.421625439078	-453397.45221852674	318.62420421864203	18.751809019627157	0.9217382660745961	145	0:11
81.8%	45000	89.99999999997165	-457836.9639094923	4524.130336594302	-453312.833572898	314.4338688832347	18.834243380425963	0.9177039704964352	145	0:11
81.9%	45050	90.09999999997142	-458033.30971382244	4631.566932454705	-453401.74278136774	321.90087402735736	18.738992788613768	0.9223686740525036	145	0:11
82.0%	45100	90.19999999997118	-457836.52698743454	4470.082500301884	-453366.44448713266	310.6774628989221	18.80656508596085	0.9190545882520488	145	0:11
82.1%	45150	90.29999999997095	-457889.92173771793	4534.952757356223	-453354.9689803617	315.18604341793537	18.998974967792698	0.9097469711294215	146	0:11
82.2%	45200	90.39999999997072	-457954.5040220433	4622.779799452983	-453331.72422259033	321.2901550558516	19.067756993911406	0.9064652930615912	146	0:11
82.3%	45250	90.49999999997048	-457813.1485464637	4434.492793167126	-453378.65575329657	308.20392467738026	18.969455852420726	0.9111626641260472	146	0:11
82.4%	45300	90.59999999997025	-457973.8980355493	4732.136013802141	-453241.7620217472	328.8905765746787	19.065243448038398	0.9065848006935083	146	0:11
82.5%	45350	90.69999999997002	-457755.83465455036	4468.268138989806	-453287.56651556055	310.5513620564477	19.10548820204912	0.9046751252166024	146	0:11
82.5%	45400	90.79999999996978	-457863.8957822654	4577.273781752214	-453286.6220005132	318.1274183222558	18.88253642888295	0.915356895860394	146	0:11
82.6%	45450	90.89999999996955	-457998.65398985747	4677.481573108584	-453321.1724167489	325.09201067132295	19.0254346007157	0.9084817400630053	146	0:11
82.7%	45500	90.99999999996932	-457875.83122525114	4494.899774588179	-453380.93145066296	312.402300820999	19.01792571982068	0.9088404374983582	146	0:11
82.8%	45550	91.09999999996909	-457940.04172623594	4611.002024477348	-453329.0397017586	320.4715819651362	19.03117778787734	0.9082075804327254	146	0:11
82.9%	45600	91.19999999996885	-458019.4658381147	4856.624401342124	-453162.84143677255	337.5427069097872	19.081594104080597	0.9058079653741753	147	0:11
83.0%	45650	91.29999999996862	-457706.06502609665	4521.37861769367	-453184.686408403	314.24262027728577	19.254381974037816	0.8976792895673734	147	0:11
83.1%	45700	91.39999999996839	-457716.3775264377	4392.510138500715	-453323.867387937	305.2860669786372	19.30597950298132	0.895280134781247	147	0:10
83.2%	45750	91.49999999996815	-457851.76491887216	4527.704367138445	-453324.0605517337	314.6822693862909	19.202839953355358	0.9000887354941989	147	0:10
83.3%	45800	91.59999999996792	-457678.33994168957	4393.2684767083265	-453285.07146498124	305.33877262564584	19.20886493448278	0.89980641700933	147	0:10
83.4%	45850	91.69999999996769	-457812.49327607104	4558.153657844989	-453254.33961822605	316.79854092784336	19.010723201464828	0.9091847663207946	147	0:10
83.5%	45900	91.79999999996745	-457807.8253367957	4523.987335823476	-453283.83800097223	314.4239301143932	18.937056180849765	0.9127215849415886	147	0:10
83.5%	45950	91.89999999996722	-457906.9676617805	4616.787091430277	-453290.1805703502	320.8736528270308	18.874999001371854	0.9157224289260555	147	0:10
83.6%	46000	91.99999999996699	-457760.1512555305	4489.628619681345	-453270.52263584913	312.0359476199358	18.874999001371854	0.9157224289260555	148	0:10
83.7%	46050	92.09999999996676	-457691.87454625947	4496.025288214907	-453195.84925804456	312.480525712371	18.776693892064053	0.9205166804587617	148	0:10
83.8%	46100	92.19999999996652	-457850.7320359597	4607.537617373746	-453243.194418586	320.23080045622146	18.702404156584304	0.9241731590656524	148	0:10
83.9%	46150	92.29999999996629	-457831.26692828065	4477.645319772419	-453353.6216085082	311.2030902369656	18.940758248294397	0.9125431888699358	148	0:10
84.0%	46200	92.39999999996606	-457801.8593984207	4545.643015496433	-453256.2163829243	315.92903245147346	19.049779148323545	0.9073207514342333	148	0:10
84.1%	46250	92.49999999996582	-457941.62706396484	4661.890213261358	-453279.7368507035	324.008387691176	19.118984459490264	0.9040365071761727	148	0:10
84.2%	46300	92.59999999996559	-457723.45207412215	4464.601077090949	-453258.8509970312	310.29649573419226	19.30497006491309	0.8953269481068692	148	0:10
84.3%	46350	92.69999999996536	-457944.8096512398	4560.6692846585065	-453384.14036658127	316.97338077833194	19.109015070620757	0.9045081532269484	148	0:10
84.4%	46400	92.79999999996512	-457975.196858271	4530.64013065584	-453444.5567276152	314.88630937016006	19.109015070620757	0.9045081532269484	148	0:10
84.5%	46450	92.89999999996489	-457878.71089835773	4409.3386872189	-453469.37221113883	306.455676447743	18.89577600528476	0.9147155388949919	149	0:09
84.5%	46500	92.99999999996466	-457938.20601554523	4466.549992630957	-453471.6560229143	310.43194829806174	18.89577600528476	0.9147155388949919	149	0:09
84.6%	46550	93.09999999996442	-458047.7628888869	4547.2858195807785	-453500.47706930613	316.04320980836343	19.048366252040633	0.9073880511753317	149	0:09
84.7%	46600	93.19999999996419	-457952.26156585437	4402.35278658662	-453549.90877926775	305.9701458374345	19.124938050586103	0.9037550807116687	149	0:09
84.8%	46650	93.29999999996396	-457934.93228465173	4339.616857842077	-453595.31542680966	301.6099043489058	19.172678358376107	0.9015047145962268	149	0:09
84.9%	46700	93.39999999996373	-458036.05368214275	4440.647171079181	-453595.4065110636	308.63166320688373	19.114815998360886	0.9042336548254113	149	0:09
85.0%	46750	93.49999999996349	-458046.75973683025	4424.670948076528	-453622.0887887537	307.5212916580731	19.114815998360886	0.9042336548254113	149	0:09
85.1%	46800	93.59999999996326	-457942.46090870525	4430.118508167565	-453512.3424005377	307.8999052849935	19.114815998360886	0.9042336548254113	149	0:09
85.2%	46850	93.69999999996303	-457932.78538980306	4484.621501678252	-453448.1638881248	311.6879453811557	19.086160641247577	0.9055912425969873	150	0:09
85.3%	46900	93.7999999999628	-457959.7689656045	4593.215810977621	-453366.55315462686	319.2354133520736	19.107377239704743	0.9045856851350987	150	0:09
85.4%	46950	93.89999999996256	-458045.00871169823	4717.9183600846445	-453327.0903516136	327.9024282384838	19.107377239704743	0.9045856851350987	150	0:09
85.5%	47000	93.99999999996233	-457927.5096299814	4601.687554484233	-453325.8220754972	319.82421227889137	19.087657948185555	0.9055202046491054	150	0:09
85.5%	47050	94.0999999999621	-457851.4607165541	4497.219744734466	-453354.2409718196	312.5635422385794	19.095064560622912	0.9051689705808078	150	0:09
85.6%	47100	94.19999999996186	-457735.7312871999	4433.974201411707	-453301.7570857882	308.16788176970624	19.407271133830097	0.8906074332822492	150	0:09
85.7%	47150	94.29999999996163	-457838.6228931581	4521.813214862719	-453316.8096782954	314.27282543476423	19.282481918557153	0.8963711209229249	150	0:09
85.8%	47200	94.3999999999614	-457891.0428150331	4520.12085259147	-453370.92196244164	314.15520370928107	19.282481918557153	0.8963711209229249	150	0:08
85.9%	47250	94.49999999996116	-457728.97367547906	4366.932349172421	-453362.04132630664	303.50837211628493	19.411469482882204	0.8904148110350453	151	0:08
86.0%	47300	94.59999999996093	-457634.9059123685	4360.3335328949615	-453274.57237947354	303.0497444513417	19.410555456025737	0.8904567399253611	151	0:08
86.1%	47350	94.6999999999607	-457729.6276705568	4252.195160404779	-453477.432510152	295.53396477501593	19.36691301048333	0.8924633431335762	151	0:08
86.2%	47400	94.79999999996046	-457835.9284041018	4392.569301402662	-453443.35910269915	305.29017888938466	19.313476715061483	0.8949325999929415	151	0:08
86.3%	47450	94.89999999996023	-457942.08061152324	4615.633061664179	-453326.44754985906	320.79344602104527	19.127737998034185	0.903622787665194	151	0:08
86.4%	47500	94.99999999996	-457903.70128516556	4548.963855591603	-453354.73742957396	316.1598358371807	18.985227353267767	0.9104057386248846	151	0:08
86.5%	47550	95.09999999995976	-457838.4211470538	4520.108355276985	-453318.31279177684	314.15433512711127	19.10960970169376	0.9044800077722747	151	0:08
86.5%	47600	95.19999999995953	-457967.6127714875	4515.887579456903	-453451.7251920306	313.8609848537864	18.95376202400542	0.9119171122662694	151	0:08
86.6%	47650	95.2999999999593	-457878.78025195625	4420.795546315843	-453457.9847056404	307.25194540179206	18.95376202400542	0.9119171122662694	152	0:08
86.7%	47700	95.39999999995906	-457898.2525769724	4518.386426439509	-453379.8661505329	314.0346584807667	19.20825426383299	0.8998350237406763	152	0:08
86.8%	47750	95.49999999995883	-457881.00111212867	4443.329192167148	-453437.6719199615	308.8180677099315	19.20825426383299	0.8998350237406763	152	0:08
86.9%	47800	95.5999999999586	-457835.9769292695	4440.063575616106	-453395.9133536534	308.591102443673	19.23589174158221	0.8985421712552965	152	0:08
87.0%	47850	95.69999999995837	-457946.00506870676	4511.6389705115	-453434.36609819526	313.5657001363526	19.245675014945718	0.8980854097396207	152	0:08
87.1%	47900	95.79999999995813	-458012.0965569999	4622.166738545056	-453389.92981845484	321.2475463998672	19.32339246612937	0.8944733675419305	152	0:08
